#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"AWS Config","config:DescribePendingAggregationRequests","Grants permission to return a list of all pending aggregation requests","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:DescribeRemediationConfigurations","Grants permission to return the details of one or more remediation configurations","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:DescribeRemediationExceptions","Grants permission to return the details of one or more remediation exceptions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:DescribeRemediationExecutionStatus","Grants permission to provide a detailed view of a Remediation Execution for a set of resources including state, timestamps and any error messages for steps that have failed","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:DescribeRetentionConfigurations","Grants permission to return the details of one or more retention configurations","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:GetAggregateComplianceDetailsByConfigRule","Grants permission to return the evaluation results for the specified AWS Config rule for a specific resource in a rule","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:GetAggregateConfigRuleComplianceSummary","Grants permission to return the number of compliant and noncompliant rules for one or more accounts and regions in an aggregator","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:GetAggregateConformancePackComplianceSummary","Grants permission to return the number of compliant and noncompliant conformance packs for one or more accounts and regions in an aggregator","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:GetAggregateDiscoveredResourceCounts","Grants permission to return the resource counts across accounts and regions that are present in your AWS Config aggregator","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:GetAggregateResourceConfig","Grants permission to return configuration item that is aggregated for your specific resource in a specific source account and region","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:GetComplianceDetailsByConfigRule","Grants permission to return the evaluation results for the specified AWS Config rule","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"AWS Config","config:GetComplianceDetailsByResource","Grants permission to return the evaluation results for the specified AWS resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
