#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"Amazon Location Service Routes","geo-routes:OptimizeWaypoints","Grants permission to calculate the most efficient sequence for visiting multiple waypoints or locations along a route","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceroutes.html"
"Amazon Location Service Routes","geo-routes:SnapToRoads","Grants permission to enhances the accuracy of geographic positioning by aligning GPS coordinates to the nearest road segments on a digital map","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceroutes.html"
"Amazon S3 Glacier","glacier:AbortMultipartUpload","Grants permission to abort a multipart upload identified by the upload ID","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:AbortVaultLock","Grants permission to abort the vault locking process if the vault lock is not in the Locked state","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:AddTagsToVault","Grants permission to add the specified tags to a vault","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:CompleteMultipartUpload","Grants permission to complete a multipart upload process","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:CompleteVaultLock","Grants permission to complete the vault locking process","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:CreateVault","Grants permission to create a new vault with the specified name","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:DeleteArchive","Grants permission to delete an archive from a vault","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:DeleteVault","Grants permission to delete a vault","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:DeleteVaultAccessPolicy","Grants permission to delete the access policy associated with the specified vault","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:DeleteVaultNotifications","Grants permission to delete the notification configuration set for a vault","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:DescribeJob","Grants permission to get information about a job previously initiated","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:DescribeVault","Grants permission to get information about a vault","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:GetDataRetrievalPolicy","Grants permission to get the data retrieval policy","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:GetJobOutput","Grants permission to download the output of the job specified","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:GetVaultAccessPolicy","Grants permission to retrieve the access-policy subresource set on the vault","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:GetVaultLock","Grants permission to retrieve attributes from the lock-policy subresource set on the specified vault","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:GetVaultNotifications","Grants permission to retrieve the notification-configuration subresource set on the vault","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:InitiateJob","Grants permission to initiate a job of the specified type","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:InitiateMultipartUpload","Grants permission to initiate a multipart upload","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:InitiateVaultLock","Grants permission to initiate the vault locking process","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:ListJobs","Grants permission to list jobs for a vault that are in-progress and jobs that have recently finished","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:ListMultipartUploads","Grants permission to list in-progress multipart uploads for the specified vault","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:ListParts","Grants permission to list the parts of an archive that have been uploaded in a specific multipart upload","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:ListProvisionedCapacity","Grants permission to list the provisioned capacity for the specified AWS account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:ListTagsForVault","Grants permission to list all the tags attached to a vault","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:ListVaults","Grants permission to list all vaults","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:PurchaseProvisionedCapacity","Grants permission to purchases a provisioned capacity unit for an AWS account","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:RemoveTagsFromVault","Grants permission to remove one or more tags from the set of tags attached to a vault","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:SetDataRetrievalPolicy","Grants permission to set and then enacts a data retrieval policy in the region specified in the PUT request","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:SetVaultAccessPolicy","Grants permission to configure an access policy for a vault; will overwrite an existing policy","Permissions management","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:SetVaultNotifications","Grants permission to configure vault notifications","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:UploadArchive","Grants permission to upload an archive to a vault","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"Amazon S3 Glacier","glacier:UploadMultipartPart","Grants permission to upload a part of an archive","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazons3glacier.html"
"AWS Global Accelerator","globalaccelerator:AddCustomRoutingEndpoints","Grants permission to add a virtual private cloud (VPC) subnet endpoint to a custom routing accelerator endpoint group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:AddEndpoints","Grants permission to add an endpoint to a standard accelerator endpoint group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:AdvertiseByoipCidr","Grants permission to advertises an IPv4 address range that is provisioned for use with your accelerator through bring your own IP addresses (BYOIP)","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:AllowCustomRoutingTraffic","Grants permission to allows custom routing of user traffic to a private destination IP:PORT in a specific VPC subnet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:CreateAccelerator","Grants permission to create a standard accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:CreateCrossAccountAttachment","Grants permission to create a CrossAccountAttachment","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:CreateCustomRoutingAccelerator","Grants permission to create a Custom Routing accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:CreateCustomRoutingEndpointGroup","Grants permission to create an endpoint group for the specified listener for a custom routing accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:CreateCustomRoutingListener","Grants permission to create a listener to process inbound connections from clients to a custom routing accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:CreateEndpointGroup","Grants permission to add an endpoint group to a standard accelerator listener","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:CreateListener","Grants permission to add a listener to a standard accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:DeleteAccelerator","Grants permission to delete a standard accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:DeleteCrossAccountAttachment","Grants permission to delete a CrossAccountAttachment","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:DeleteCustomRoutingAccelerator","Grants permission to delete a custom routing accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:DeleteCustomRoutingEndpointGroup","Grants permission to delete an endpoint group from a listener for a custom routing accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:DeleteCustomRoutingListener","Grants permission to delete a listener for a custom routing accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:DeleteEndpointGroup","Grants permission to delete an endpoint group associated with a standard accelerator listener","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:DeleteListener","Grants permission to delete a listener from a standard accelerator","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
"AWS Global Accelerator","globalaccelerator:DenyCustomRoutingTraffic","Grants permission to disallows custom routing of user traffic to a private destination IP:PORT in a specific VPC subnet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsglobalaccelerator.html"
